id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
10813000,225000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3118,50.9749715,4.7313225,1985.0,125.0,841.0,4.0,3.0,MISSING,0,1,1,,0,0.0,0,0,TO_BE_DONE_UP,495.0,E,MISSING,1,505.0
29892000,385000.0,APARTMENT,DUPLEX,Flanders,East Flanders,Dendermonde,9200,51.0364126,4.163608,,210.0,,,5.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,0,MISSING,144.0,B,GAS,1,
47022000,630000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8401828,4.4355698,2024.0,122.0,,3.0,2.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,1,AS_NEW,95.0,B,MISSING,1,
3220000,559000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2290799,2.9233222,2023.0,,,,2.0,INSTALLED,0,0,1,,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
65426000,100000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2490,51.1723514,5.1906747,,134.0,1313.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,TO_RENOVATE,837.0,F,MISSING,0,713.0
34204000,289000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1083,50.8684879,4.3175804,1958.0,105.0,,2.0,2.0,MISSING,0,1,1,9.0,0,0.0,0,0,JUST_RENOVATED,207.0,D,GAS,1,
47230000,251250.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8210,51.1045154,3.1595129,2022.0,80.0,,,2.0,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,0,GOOD,,MISSING,GAS,1,
47989000,145000.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5543,50.1627461,4.8303754,,,199.0,3.0,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,MISSING,447.0,F,FUELOIL,1,
10546000,235000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3125595,3.1222625,,57.0,,,1.0,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,90.0,A,MISSING,0,802.0
15447000,259000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8441328,4.2610089,1975.0,97.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,273.0,C,MISSING,1,
33399000,365000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.82824,3.9317539,1975.0,190.0,1405.0,4.0,3.0,INSTALLED,0,0,1,,1,760.0,0,1,GOOD,608.0,F,FUELOIL,0,1105.0
62798000,334600.0,HOUSE,VILLA,Wallonia,Hainaut,Mons,7011,50.4844154,3.9064255,,187.0,461.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
3095000,312500.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Marche-en-Famenne,6990,50.2544522,5.4805268,1960.0,270.0,,4.0,6.0,INSTALLED,0,0,1,50.0,1,500.0,0,1,MISSING,485.0,F,FUELOIL,1,1244.0
46713000,362851.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5002,50.4738939,4.8551285,,208.0,218.0,2.0,3.0,MISSING,0,0,1,19.0,1,27.0,0,1,AS_NEW,,MISSING,MISSING,0,
70746000,375000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2217393,2.8931415,,90.0,,,2.0,MISSING,0,0,1,80.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
38077000,189000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.17215,4.4263533,1932.0,105.0,,2.0,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,152.0,B,MISSING,1,
3004000,499000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,,,1977.0,110.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,1,,1,100.0,0,1,AS_NEW,304.0,F,MISSING,1,
55769000,210000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8597909,4.3955381,1965.0,93.0,,2.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,0,1955.0
27661000,160000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7100,,,,,,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,204.0,C,GAS,1,
20451000,437000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,50.8925219,4.128044,2023.0,154.0,563.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,,MISSING,MISSING,1,1.0
39519000,380000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.8088553,4.3407981,1963.0,95.0,,2.0,2.0,HYPER_EQUIPPED,0,1,1,6.0,0,0.0,0,1,MISSING,157.0,D,GAS,1,1240.0
24644000,299900.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4602,50.6865088,5.6745056,,420.0,,,9.0,NOT_INSTALLED,0,1,1,30.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
10959000,335000.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9660,50.7961437,3.742407,2024.0,179.0,257.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,0,MISSING,30.0,A,MISSING,0,
30486000,365000.0,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1000,50.8665959,4.3449,,99.0,,4.0,2.0,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
76612000,849000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,,,,90.0,212.0,3.0,2.0,MISSING,0,0,0,0.0,0,0.0,1,1,GOOD,161.0,A++,MISSING,0,
64139000,169000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9620,50.8653599,3.8132026,1974.0,78.0,,,1.0,INSTALLED,0,0,1,2.0,0,0.0,0,0,MISSING,188.0,B,GAS,1,623.0
69340000,449000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7843118,3.8995941,2023.0,250.0,429.0,2.0,3.0,HYPER_EQUIPPED,0,0,1,24.0,0,0.0,0,1,AS_NEW,12.0,A,MISSING,1,
26665000,175000.0,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Brugge,8370,51.3143,3.1361,2011.0,72.0,,,1.0,MISSING,0,0,1,,0,0.0,0,0,GOOD,301.0,D,ELECTRIC,1,745.0
19848000,345000.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5364,,,,135.0,1438.0,4.0,3.0,INSTALLED,0,0,1,,0,0.0,0,1,MISSING,316.0,D,PELLET,1,
10449000,303341.0,APARTMENT,GROUND_FLOOR,Flanders,Limburg,Maaseik,3920,51.2342889,5.3086094,,99.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
24515000,249000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2550,51.1344225,4.4707272,1967.0,70.0,,3.0,2.0,INSTALLED,0,1,0,0.0,1,160.0,0,0,GOOD,261.0,C,GAS,1,695.0
8537000,199000.0,HOUSE,HOUSE,Wallonia,Liège,Verviers,4802,50.5814308,5.8611308,,96.0,218.0,2.0,3.0,NOT_INSTALLED,0,0,1,16.0,1,158.0,0,1,TO_BE_DONE_UP,510.0,F,GAS,0,966.0
18751000,269007.0,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7134,,,,180.0,0.0,3.0,3.0,INSTALLED,0,1,0,0.0,0,0.0,0,1,MISSING,,A++,GAS,1,
12965000,423400.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9800,50.9814297,3.576109,2024.0,177.0,0.0,3.0,3.0,INSTALLED,0,0,1,,0,0.0,0,1,MISSING,,A,MISSING,1,
53208000,350000.0,HOUSE,VILLA,Wallonia,Luxembourg,Neufchâteau,6800,,,,570.0,36836.0,4.0,5.0,MISSING,0,0,1,,0,0.0,0,1,TO_RENOVATE,640.0,G,MISSING,0,2108.0
56950000,266725.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8460,51.1918529,3.0043138,2023.0,85.0,,,2.0,MISSING,0,0,1,11.0,0,0.0,0,0,GOOD,,MISSING,MISSING,0,
38210000,735000.0,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Aalst,9300,50.9620705,4.0762696,2000.0,496.0,2164.0,4.0,6.0,USA_INSTALLED,0,0,1,45.0,1,770.0,0,1,GOOD,168.0,B,MISSING,1,1955.0
10134000,340000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.1787332,4.385945,1990.0,230.0,,2.0,5.0,NOT_INSTALLED,0,1,1,20.0,0,0.0,0,1,TO_BE_DONE_UP,,MISSING,GAS,1,
66403000,930000.0,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2610,,,1980.0,335.0,716.0,4.0,5.0,INSTALLED,0,1,0,0.0,0,0.0,0,0,GOOD,328.0,D,GAS,1,
31648000,185000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3980,51.0662766,5.0354379,1994.0,70.0,,,2.0,MISSING,0,0,1,15.0,0,0.0,0,0,MISSING,420.0,E,ELECTRIC,1,795.0
19650000,330000.0,HOUSE,HOUSE,Wallonia,Liège,Verviers,4750,50.4580516,6.2208235,,186.0,0.0,3.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,,MISSING,MISSING,1,
25450000,230000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3400,50.7662285,5.0331268,1938.0,160.0,1552.0,,5.0,SEMI_EQUIPPED,0,0,0,0.0,1,400.0,0,1,MISSING,647.0,F,GAS,1,1135.0
49581000,950000.0,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Mechelen,2800,51.0252623,4.4743842,2021.0,200.0,104.0,2.0,7.0,MISSING,0,0,1,25.0,1,30.0,0,1,JUST_RENOVATED,,C,GAS,1,
3379000,1185000.0,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1050,50.836011,4.3689063,1950.0,220.0,,3.0,3.0,MISSING,0,1,1,30.0,0,0.0,0,1,JUST_RENOVATED,115.0,C,GAS,1,
47541000,427000.0,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2500,51.1039533,4.5109102,1992.0,180.0,276.0,2.0,4.0,MISSING,0,0,1,,1,150.0,0,1,GOOD,150.0,B,MISSING,1,971.0
52697000,295000.0,HOUSE,VILLA,Wallonia,Hainaut,Thuin,7131,50.4116614,4.1468645,1997.0,,1180.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,268.0,D,FUELOIL,0,889.0
14581000,275000.0,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7100,,,,223.0,293.0,,4.0,MISSING,0,1,0,0.0,0,0.0,0,1,MISSING,102.0,B,MISSING,0,902.0
25970000,499000.0,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1040,,,1930.0,176.0,,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,142.0,C,GAS,1,
51775000,250000.0,HOUSE,HOUSE,Wallonia,Namur,Philippeville,5630,50.2241833,4.4193287,,218.0,3264.0,4.0,4.0,MISSING,0,0,1,8.0,1,3108.0,0,1,GOOD,248.0,C,FUELOIL,1,
79348000,595000.0,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1430,,,1997.0,225.0,900.0,4.0,5.0,HYPER_EQUIPPED,0,0,1,30.0,1,700.0,0,0,AS_NEW,211.0,C,FUELOIL,0,1234.0
19268000,679132.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9500,50.7724926,3.876302,,228.0,,,3.0,USA_HYPER_EQUIPPED,0,0,1,52.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
48623000,250000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,,,1971.0,70.0,,2.0,1.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,148.0,C,GAS,1,893.0
55023000,198000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8500,50.8353903,3.2610109,,,,3.0,2.0,INSTALLED,0,0,1,,0,0.0,0,1,JUST_RENOVATED,347.0,D,GAS,0,
3301000,329500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2547,51.1273377,4.5015828,2023.0,90.0,,,2.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,1,
44625000,245000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,7181,,,,79.0,,4.0,1.0,INSTALLED,0,0,1,13.0,1,12.0,0,1,AS_NEW,,MISSING,GAS,1,
20657000,343366.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1480,50.6860556,4.2075045,2024.0,114.0,,2.0,2.0,USA_INSTALLED,0,0,1,45.0,0,0.0,0,0,MISSING,63.0,A,MISSING,1,
27313000,649000.0,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1070,,,,270.0,0.0,2.0,6.0,INSTALLED,0,0,0,0.0,1,30.0,0,1,MISSING,,MISSING,MISSING,0,
25452000,201500.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6220,,,,80.0,,2.0,2.0,INSTALLED,0,0,1,9.0,0,0.0,0,1,AS_NEW,,MISSING,CARBON,1,
35512000,285000.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5370,,,,350.0,1840.0,4.0,6.0,INSTALLED,1,0,1,,1,1840.0,0,1,TO_RENOVATE,433.0,F,PELLET,0,
642000,1160000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2184821,4.4162104,,164.0,,,2.0,MISSING,0,0,1,,0,0.0,0,0,MISSING,,A,MISSING,1,
53757000,995000.0,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1040,50.8389025,4.3986498,2023.0,220.0,,2.0,3.0,HYPER_EQUIPPED,0,0,1,25.0,0,0.0,0,0,JUST_RENOVATED,151.0,D,GAS,1,
47375000,435000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.137728,2.7403396,,81.0,,,2.0,MISSING,0,0,1,13.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
71120000,160000.0,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4190196,4.4463924,,140.0,82.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,300.0,D,MISSING,0,500.0
66745000,190000.0,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4420,50.6376184,5.5196627,,145.0,788.0,3.0,2.0,NOT_INSTALLED,0,0,1,60.0,1,350.0,0,0,MISSING,448.0,F,GAS,0,810.0
52856000,280000.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4700,50.6335911,6.0298685,2023.0,92.0,,3.0,2.0,NOT_INSTALLED,0,1,1,6.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
34543000,367975.0,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7600,,,,184.0,3667.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,,A+,MISSING,0,
14013000,155000.0,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2140,,,,53.0,,2.0,1.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,329.0,D,GAS,1,
25077000,429000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,,,1961.0,157.0,216.0,3.0,3.0,USA_HYPER_EQUIPPED,0,0,1,18.0,1,60.0,0,0,AS_NEW,296.0,C,GAS,1,736.0
9116000,222500.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Marche-en-Famenne,6940,50.3476835,5.4788603,2023.0,90.0,,,2.0,MISSING,0,0,1,6.0,0,0.0,0,1,MISSING,,B,GAS,0,
2911000,229000.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4830,50.6122661,5.9390837,1870.0,88.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,B,GAS,1,
12310000,485000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2275,51.2609356,4.7852013,2023.0,170.0,256.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,1.0,A+,MISSING,1,
42222000,192000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2241577,4.4786876,,100.0,,3.0,2.0,INSTALLED,0,0,1,1.0,0,0.0,0,0,GOOD,,C,GAS,1,
57789000,553590.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9700,,,,207.0,1585.0,4.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
30993000,304870.0,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8480,51.123999,3.0252903,2022.0,158.0,231.0,2.0,3.0,INSTALLED,0,0,0,0.0,1,,0,0,MISSING,0.0,MISSING,MISSING,0,
78123000,533000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2180,51.298231,4.4166748,2023.0,255.0,282.0,,3.0,INSTALLED,0,0,1,,1,,0,0,MISSING,,MISSING,MISSING,1,
18748000,175000.0,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1140,50.8797693,4.4010765,1989.0,45.0,,,1.0,INSTALLED,1,0,1,6.0,0,0.0,0,0,GOOD,,D,MISSING,1,600.0
18190000,509577.0,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7024,,,,188.0,583.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
69396000,360000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1300,50.7111328,4.6089071,1940.0,197.0,565.0,3.0,4.0,SEMI_EQUIPPED,0,0,1,25.0,1,418.0,0,0,GOOD,301.0,D,FUELOIL,1,999.0
48921000,175000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.8591672,4.3081708,1960.0,75.0,,,2.0,SEMI_EQUIPPED,0,0,1,3.0,0,0.0,0,1,MISSING,181.0,D,GAS,0,
53835000,275000.0,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Brugge,8340,51.2018898,3.3285052,2024.0,84.0,,,1.0,INSTALLED,0,0,1,8.0,1,20.0,0,0,MISSING,,MISSING,MISSING,1,
54275000,235000.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5300,50.4940404,5.1096393,,155.0,295.0,3.0,3.0,INSTALLED,0,1,1,,1,,0,1,JUST_RENOVATED,174.0,C,GAS,1,
42281000,444950.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9506,50.7961294,3.9603243,,203.0,381.0,3.0,3.0,HYPER_EQUIPPED,0,0,1,23.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,1,
20344000,670000.0,HOUSE,VILLA,Wallonia,Luxembourg,Marche-en-Famenne,6940,,,2002.0,324.0,1046.0,4.0,5.0,USA_SEMI_EQUIPPED,0,1,1,1.0,1,800.0,1,1,GOOD,,MISSING,MISSING,1,
59372000,775500.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3001,50.861234,4.6569139,,,708.0,4.0,3.0,MISSING,0,1,0,0.0,0,0.0,0,0,MISSING,,MISSING,MISSING,0,
71617000,195000.0,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,50.7430212,3.2056618,,,155.0,2.0,4.0,MISSING,0,0,0,0.0,1,75.0,0,1,MISSING,,MISSING,GAS,1,
2479000,249000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8275748,4.4166673,1965.0,60.0,,4.0,1.0,USA_INSTALLED,0,0,1,9.0,0,0.0,0,0,GOOD,242.0,E,GAS,0,
34609000,474000.0,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0067645,4.482661,1958.0,172.0,188.0,2.0,3.0,USA_HYPER_EQUIPPED,0,1,1,18.0,1,80.0,0,0,AS_NEW,74.0,A,GAS,1,727.0
69712000,332965.0,APARTMENT,SERVICE_FLAT,Flanders,Flemish Brabant,Leuven,3210,50.8809915,4.840342,,86.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
6234000,200000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,2022.0,58.0,,,1.0,INSTALLED,0,0,1,,1,54.0,0,1,AS_NEW,48.0,A,MISSING,1,
20361000,419000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0761502,3.7227482,,116.0,82.0,2.0,2.0,MISSING,0,0,1,,0,0.0,0,0,GOOD,140.0,B,GAS,1,523.0
8516000,235000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,51.023904,4.1162842,2003.0,,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,185.0,B,MISSING,1,961.0
60821000,230000.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9150,51.1499143,4.2993262,1930.0,250.0,280.0,,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,TO_RENOVATE,,MISSING,MISSING,0,
63779000,265000.0,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7850,,,,145.0,77.0,2.0,4.0,INSTALLED,0,0,1,12.0,0,0.0,0,1,MISSING,165.0,B,MISSING,1,168.0
20470000,330000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3150,50.9711886,4.6270301,1899.0,172.0,776.0,4.0,4.0,MISSING,0,0,1,,0,0.0,0,0,GOOD,510.0,F,PELLET,0,745.0
46378000,250000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7241661,4.6099165,,90.0,,,2.0,MISSING,0,1,1,9.0,0,0.0,0,1,MISSING,127.0,B,MISSING,0,
72473000,439000.0,HOUSE,COUNTRY_COTTAGE,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8477308,4.219689,1900.0,,2891.0,4.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,1,TO_RENOVATE,1341.0,F,GAS,0,483.0
57470000,399000.0,HOUSE,HOUSE,Wallonia,Liège,Waremme,4357,50.6497677,5.3201064,,203.0,2913.0,3.0,3.0,INSTALLED,0,0,1,45.0,0,0.0,0,1,AS_NEW,418.0,E,FUELOIL,1,
13291000,319000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2850,51.0891669,4.3691448,,143.0,120.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,163.0,B,GAS,1,1.0
18225000,175000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4420,50.6307129,5.5311426,,60.0,82.0,2.0,1.0,INSTALLED,0,0,1,20.0,0,0.0,0,0,JUST_RENOVATED,320.0,D,GAS,1,
53562000,295000.0,APARTMENT,DUPLEX,Flanders,Antwerp,Antwerp,2018,51.2059868,4.4230469,1890.0,101.0,,2.0,2.0,MISSING,0,0,1,10.0,0,0.0,0,0,TO_BE_DONE_UP,,C,GAS,1,458.0
28627000,380000.0,HOUSE,MANSION,Wallonia,Hainaut,Tournai,7500,50.5832558,3.3676838,1900.0,,4632.0,4.0,5.0,SEMI_EQUIPPED,0,0,1,35.0,1,3381.0,0,0,TO_BE_DONE_UP,473.0,F,FUELOIL,1,1425.0
65107000,229000.0,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6060,50.4074092,4.487743,,190.0,1296.0,2.0,3.0,MISSING,0,1,0,0.0,0,0.0,0,1,GOOD,302.0,D,MISSING,1,595.0
72390000,249000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2211232,2.8917504,1981.0,76.0,,3.0,2.0,MISSING,0,0,1,16.0,0,0.0,0,0,GOOD,229.0,C,GAS,1,1142.0
62167000,499000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3235457,4.9453042,2010.0,143.0,,,2.0,MISSING,0,0,1,158.0,0,0.0,0,1,AS_NEW,0.0,MISSING,MISSING,0,
38294000,253575.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2640,51.1728522,4.4665225,2024.0,54.0,,2.0,1.0,INSTALLED,0,0,1,11.0,0,0.0,0,0,MISSING,,MISSING,GAS,1,
64552000,179000.0,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.219587,2.9040278,,170.0,75.0,2.0,4.0,INSTALLED,0,1,0,0.0,0,0.0,0,0,TO_RENOVATE,569.0,F,ELECTRIC,1,562.0
59454000,290000.0,HOUSE,HOUSE,Wallonia,Liège,Verviers,4900,,,,183.0,157.0,3.0,5.0,INSTALLED,0,0,1,,0,0.0,0,1,GOOD,236.0,C,GAS,1,
78630000,299000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1830,,,,87.0,,,2.0,MISSING,0,0,1,8.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
63681000,328357.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2440,51.1692603,4.9896809,,96.0,,,2.0,MISSING,0,0,1,10.0,0,0.0,0,1,MISSING,,A,MISSING,1,
28282000,166000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4100,50.6123076,5.5126593,2022.0,55.0,,,1.0,MISSING,0,1,1,4.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
24431000,850000.0,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8620,51.1245146,2.7510909,,237.0,913.0,4.0,5.0,MISSING,0,0,1,,0,0.0,0,1,JUST_RENOVATED,170.0,B,GAS,1,
18340000,320000.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5590,50.2554892,5.1901293,2023.0,165.0,671.0,4.0,3.0,INSTALLED,0,0,1,,1,,0,0,AS_NEW,,A,GAS,1,
34310000,249900.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4100,50.5975239,5.5283697,,130.0,330.0,3.0,3.0,INSTALLED,0,0,1,66.0,1,100.0,0,0,TO_BE_DONE_UP,292.0,D,GAS,1,679.0
54421000,349200.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3270,50.9815445,4.9762385,,101.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
8899000,222600.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9448176,4.0400582,,65.0,,,1.0,MISSING,0,0,1,14.0,0,0.0,0,1,MISSING,,A,MISSING,1,
37025000,187000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7745198,3.8755432,,,100.0,2.0,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,165.0,B,GAS,1,
79018000,200000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4620,50.6011617,5.6753496,,130.0,664.0,4.0,3.0,SEMI_EQUIPPED,0,0,1,,1,601.0,0,0,TO_RENOVATE,394.0,E,FUELOIL,1,1271.0
